Entry	Rhea ID	Organism	Protein names
B1W1P9	RHEA:24608	Streptomyces griseus subsp. griseus (strain JCM 4626 / CBS 651.72 / NBRC 13350 / KCC S-0626 / ISP 5235)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B1Y3Z2	RHEA:24608	Leptothrix cholodnii (strain ATCC 51168 / LMG 8142 / SP-6) (Leptothrix discophora (strain SP-6))	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B1YXQ0	RHEA:19729	Burkholderia ambifaria (strain MC40-6)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
B2IJF4	RHEA:19729	Beijerinckia indica subsp. indica (strain ATCC 9039 / DSM 1715 / NCIMB 8712)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
B2T319	RHEA:19729	Paraburkholderia phytofirmans (strain DSM 17436 / LMG 22146 / PsJN) (Burkholderia phytofirmans)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
B2TLN8	RHEA:19729	Clostridium botulinum (strain Eklund 17B / Type B)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
B2UIG7	RHEA:19729	Ralstonia pickettii (strain 12J)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
B2UIZ4	RHEA:24608	Ralstonia pickettii (strain 12J)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B4EG09	RHEA:19729	Burkholderia cenocepacia (strain ATCC BAA-245 / DSM 16553 / LMG 16656 / NCTC 13227 / J2315 / CF5610) (Burkholderia cepacia (strain J2315))	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
B7GX14	RHEA:24608	Acinetobacter baumannii (strain AB307-0294)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B7I9K0	RHEA:24608	Acinetobacter baumannii (strain AB0057)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B8H9W6	RHEA:24608	Pseudarthrobacter chlorophenolicus (strain ATCC 700700 / DSM 12829 / CIP 107037 / JCM 12360 / KCTC 9906 / NCIMB 13794 / A6) (Arthrobacter chlorophenolicus)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B9JLF7	RHEA:24608	Rhizobium rhizogenes (strain K84 / ATCC BAA-868) (Agrobacterium radiobacter)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B9K1N4	RHEA:24608	Gillisella ampelina (strain ATCC BAA-846 / DSM 112012 / S4) (Agrobacterium vitis)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B9KW45	RHEA:24608	Cereibacter sphaeroides (strain KD131 / KCTC 12085) (Rhodobacter sphaeroides)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B9MJB2	RHEA:24608	Acidovorax ebreus (strain TPSY) (Diaphorobacter sp. (strain TPSY))	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
C1B5J0	RHEA:24608	Rhodococcus opacus (strain B4)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
C1DJJ0	RHEA:24608	Azotobacter vinelandii (strain DJ / ATCC BAA-1303)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
C5CU29	RHEA:24608	Variovorax paradoxus (strain S110)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
P42233	RHEA:24608	Pseudomonas putida (Arthrobacter siderocapsulatus)	5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
P42235	RHEA:24608	Bacillus subtilis (strain 168)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q0B5P1	RHEA:19729	Burkholderia ambifaria (strain ATCC BAA-244 / DSM 16087 / CCUG 44356 / LMG 19182 / AMMD) (Burkholderia cepacia (strain AMMD))	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
Q0SBH9	RHEA:24608	Rhodococcus jostii (strain RHA1)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q11GY5	RHEA:24608	Chelativorans sp. (strain BNC1)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q141C9	RHEA:19729	Paraburkholderia xenovorans (strain LB400)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
Q1BK36	RHEA:19729	Burkholderia orbicola (strain AU 1054)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
Q1IA73	RHEA:24608	Pseudomonas entomophila (strain DSM 28517 / CCUG 61470 / CECT 7985 / L48)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q2L048	RHEA:19729	Bordetella avium (strain 197N)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
Q38ZU0	RHEA:19729	Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
Q3IW19	RHEA:24608	Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.) (Rhodobacter sphaeroides)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q3JIC1	RHEA:19729	Burkholderia pseudomallei (strain 1710b)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
Q3KI36	RHEA:24608	Pseudomonas fluorescens (strain Pf0-1)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q48E20	RHEA:24608	Pseudomonas savastanoi pv. phaseolicola (strain 1448A / Race 6) (Pseudomonas syringae pv. phaseolicola (strain 1448A / Race 6))	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q4UY45	RHEA:24608	Xanthomonas campestris pv. campestris (strain 8004)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q4ZNL5	RHEA:24608	Pseudomonas syringae pv. syringae (strain B728a)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q5YTY9	RHEA:24608	Nocardia farcinica (strain IFM 10152)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
Q62EK3	RHEA:19729	Burkholderia mallei (strain ATCC 23344)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
